,Onshore_Offshore,Map_Sheet_Division,Map_Sheet,Block_Number,Province_Code,Province_Name,Municipality_ID,Municipality_Name,Postal_Code,Mining_Work_Code,Mining_Work_Name,Provided_X,Provided_Y,Coordinate_System,X_Rijksdriehoek,Y_Rijksdriehoek,X_TM5_ED50,Y_TM5_ED50,X_UTM31_ED50,Y_UTM31_ED50,Longitude_ED50,Latitude_ED50,X_UTM31_WGS84,Y_UTM31_WGS84,Longitude_WGS84,Latitude_WGS84,Start_Date,End_Date,Wellbore_Sidetrack,NITG_Number,UWI,Wellbore_Code,Wellbore_Name,Wellbore_Objective_Code,Wellbore_Objective,Wellbore_Result_Code,Wellbore_Result,Wellbore_Status,Wellbore_Shape,Kickoff_Depth_AH,Wellbore_Depth_AH,Wellbore_Depth_TVD,X_Deviation_UTM31_ED50,X_End_UTM31_ED50,Y_Deviation_UTM31_ED50,Y_End_UTM31_ED50,Reference_Level,Reference_Level_Height,Relative_To,Wellbore_Depth_AH_Relative_To_NAP_MSL,Wellbore_Depth_TVD_Relative_To_NAP_MSL,Current_Owner,Client,Drilling_Tower_Platform,Drilling_Company,Lithostratigraphy_Code,Chronostratigraphy_Code,Well_Name,Field_Code,Field_Name,Public_Access_From
3504,OFF,RWS Blokindeling,,P05,,,,,,,,3.4158889,52.7656389,ED50-GEOGR,21864,532655,393113,5847500,528063,5846404,3.4158889,52.7656389,527971,5846194,3.41453744,52.76485718,04-07-1968,26-09-1968,BRH,BP050076,7413,P05-01,P05-01,EXP-HC,Exploratie koolwaterstof,DRY,Droog,Abandoned,Gedevieerd,,3255.0,3251.63,,,,,Rotary Table,35.8,MSL,3219.2,3215.73,Petroland B.V.,Petroland B.V.,Endeavour,Zapata International,DC,EARLY WESTPHALIAN B,,,,1978-09-26
3505,OFF,RWS Blokindeling,,P05,,,,,,,,3.4426111,52.8233611,ED50-GEOGR,23840,539028,395055,5853881,529826,5852836,3.4426111,52.8233611,529734,5852626,3.44125857,52.82258153,28-06-1980,09-09-1980,BRH,BP050077,7414,P05-02,P05-02,EXP-HC,Exploratie koolwaterstof,OLS,Olie shows,Abandoned,Gedevieerd,,3603.0,3594.38,-0.77,529825.0,49.33,5852885.0,Kelly Bushing,32.31,MSL,3570.69,3561.97,Mobil Producing Netherlands Inc.,Mobil Producing Netherlands Inc.,Penrod 80,Penrod International Drilling Company,DCCU,,,,,1990-09-09
3506,OFF,RWS Blokindeling,,P05,,,,,,,,3.5493056,52.796,ED50-GEOGR,30953,535796,402183,5850687,537039,5849842,3.5493056,52.796,536947,5849632,3.54795651,52.79522073,22-01-1982,02-03-1982,BRH,BP050078,7415,P05-03,P05-03,EXP-HC,Exploratie koolwaterstof,OLS,Olie shows,Abandoned,Vertikaal,,1698.0,1697.58,-4.63,537034.0,20.05,5849862.0,Kelly Bushing,32.6,MSL,1665.4,1664.88,Mobil Producing Netherlands Inc.,Mobil Producing Netherlands Inc.,Galveston Key,Keydril Company,ATAL,,,,,1992-03-02
3507,OFF,RWS Blokindeling,,P05,,,,,,,,3.5595833,52.7791944,ED50-GEOGR,31599,533908,402839,5848804,537747,5847978,3.5595833,52.7791944,537655,5847768,3.55823497,52.7784147,08-08-1983,03-09-1983,BRH,BP050079,7416,P05-04,P05-04,EXP-HC,Exploratie koolwaterstof,OLS,Olie shows,Abandoned,Vertikaal,,1418.0,1417.97,-0.06,537747.0,8.23,5847986.0,Kelly Bushing,35.7,MSL,1382.3,1382.17,Mobil Producing Netherlands Inc.,Mobil Producing Netherlands Inc.,Zapata Nordic,Zapata International,ATBR,,,,,1993-09-03
3508,OFF,RWS Blokindeling,,P05,,,,,,,,3.4528333,52.7009167,ED50-GEOGR,24164,525388,395451,5840247,530601,5839220,3.4528333,52.7009167,530509,5839009,3.45148468,52.70013332,12-03-1984,04-05-1984,BRH,BP050080,7552,P05-05,P05-05,EXP-HC,Exploratie koolwaterstof,GOS,Gas en olie shows,Abandoned,Gedevieerd,,2575.0,2510.01,-169.64,530431.0,-269.0,5838951.0,Kelly Bushing,36.4,MSL,2538.6,2473.51,Mobil Producing Netherlands Inc.,Mobil Producing Netherlands Inc.,Zapata Nordic,Zapata International,RBSHR,,,,,1994-05-04
3509,OFF,RWS Blokindeling,,P05,,,,,,,,3.5895778,52.8286389,ED50-GEOGR,33759,539359,404970,5854264,539725,5853494,3.5895778,52.8286389,539633,5853284,3.58822873,52.82786112,23-06-1988,28-07-1988,BRH,BP050083,8766,P05-06,P05-06,EXP-HC,Exploratie koolwaterstof,FLR,Technisch mislukt,Abandoned,Vertikaal,,2397.0,2395.85,-42.3,539683.0,-26.54,5853467.0,Kelly Bushing,35.5,MSL,2361.5,2360.25,Mobil Producing Netherlands Inc.,Mobil Producing Netherlands Inc.,Penrod 81,Penrod International Drilling Company,NN,,,,,1998-07-28
3510,OFF,RWS Blokindeling,,P05,,,,,,,,3.5895778,52.8286389,ED50-GEOGR,33759,539359,404970,5854264,539725,5853494,3.5895778,52.8286389,539633,5853284,3.58822873,52.82786112,28-07-1988,26-09-1988,STR,BP050081,7818,P05-06-S1,P05-06-SIDETRACK1,EXP-HC,Exploratie koolwaterstof,GAS,Gas,Abandoned,Gedevieerd,1498.0,3241.0,3223.65,-177.41,539548.0,-153.29,5853341.0,Kelly Bushing,35.5,MSL,3205.5,3188.05,Mobil Producing Netherlands Inc.,Mobil Producing Netherlands Inc.,Penrod 81,Penrod International Drilling Company,RBSHR,,,,,1998-09-26
3511,OFF,RWS Blokindeling,,P05,,,,,,,,3.5745361,52.7008583,ED50-GEOGR,32389,525168,403675,5840070,538825,5839272,3.5745361,52.7008583,538733,5839061,3.57319047,52.70007625,12-04-1991,28-06-1991,BRH,BP050082,8043,P05-07,P05-07,EXP-HC,Exploratie koolwaterstof,GAS,Gas,Abandoned,Vertikaal,,2688.0,2687.65,0.0,538825.0,38.79,5839311.0,Kelly Bushing,40.2,MSL,2647.8,2647.35,Enserch Netherlands Inc.,Enserch Netherlands Inc.,Zapata Scotian,Zapata International,RBMVL,,,,,2001-06-28
3512,OFF,RWS Blokindeling,,P06,,,,,,,,3.8358889,52.72775,ED50-GEOGR,50117,527749,421383,5842744,556451,5842436,3.8358889,52.72775,556359,5842226,3.83454891,52.72697168,12-07-1968,03-12-1968,BRH,BP060183,7417,P06-01,P06-01,EXP-HC,Exploratie koolwaterstof,GAS,Gas,Suspended,Vertikaal,,3680.0,3677.66,-32.26,556419.0,-43.73,5842392.0,Rotary Table,25.6,MSL,3654.4,3651.96,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Transocean I,Transocean Drilling Ltd.,ROSL,,,,,1978-12-03
3513,OFF,RWS Blokindeling,,P06,,,,,,,,3.9652778,52.7369444,ED50-GEOGR,58877,528592,430136,5843633,565176,5843568,3.9652778,52.7369444,565083,5843358,3.96394074,52.73616779,13-03-1969,03-06-1969,BRH,BP060184,7418,P06-02,P06-02,EXP-HC,Exploratie koolwaterstof,GAS,Gas,Abandoned,Gedevieerd,,3145.0,3140.07,0.0,565176.0,140.51,5843709.0,Kelly Bushing,25.9,MSL,3119.1,3114.07,Mobil Producing Netherlands Inc.,Mobil Producing Netherlands Inc.,Transocean I,Transocean Drilling Ltd.,ROSL,,,,,1979-06-03
3514,OFF,RWS Blokindeling,,P06,,,,,,,,3.7283333,52.7579167,ED50-GEOGR,42929,531266,414179,5846222,549154,5845713,3.7283333,52.7579167,549062,5845502,3.72698976,52.75713817,30-05-1978,14-06-1978,BRH,BP060152,7420,P06-04,P06-04,EVA-HC,Evaluatie koolwaterstof,FLR,Technisch mislukt,Abandoned,Vertikaal,,551.0,551.0,0.0,549154.0,0.0,5845713.0,Rotary Table,28.3,MSL,522.7,522.6,Mobil Producing Netherlands Inc.,Mobil Producing Netherlands Inc.,Penrod 64,Penrod International Drilling Company,N,,,,,1988-06-14
3515,OFF,RWS Blokindeling,,P06,,,,,,,,3.7275556,52.7571111,ED50-GEOGR,42874,531178,414125,5846134,549102,5845623,3.7275556,52.7571111,549010,5845412,3.72621206,52.75633254,15-06-1978,17-11-1978,BRH,BP060153,7421,P06-04A,P06-04A,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Abandoned,Vertikaal,,3714.0,3711.33,-18.65,549083.0,-3.7,5845619.0,Rotary Table,32.0,MSL,3682.0,3679.23,Clyde Petroleum Exploratie B.V.,Mobil Producing Netherlands Inc.,Penrod 64,Penrod International Drilling Company,ROSL,,,,,1988-11-17
3516,OFF,RWS Blokindeling,,P06,,,,,,,,3.7149722,52.7968889,ED50-GEOGR,42127,535623,413355,5850574,548209,5850039,3.7149722,52.7968889,548117,5849829,3.71362717,52.79611148,13-02-1980,25-06-1980,BRH,BP060155,7423,P06-06,P06-06,EXP-HC,Exploratie koolwaterstof,GAS,Gas,Abandoned,Vertikaal,,3400.0,3398.31,21.7,548231.0,72.83,5850112.0,Kelly Bushing,32.9,MSL,3367.1,3365.31,Mobil Producing Netherlands Inc.,Mobil Producing Netherlands Inc.,Penrod 80,Penrod International Drilling Company,ZEZ2H,,,,,1990-06-25
3517,OFF,RWS Blokindeling,,P06,,,,,,,,3.7228194,52.798675,ED50-GEOGR,42661,535810,413888,5850763,548736,5850243,3.7228194,52.798675,548644,5850033,3.72147451,52.79789772,02-01-1986,10-04-1986,BRH,BP060156,7679,P06-07,P06-07,EVA-HC,Evaluatie koolwaterstof,FLR,Technisch mislukt,Plugged back and sidetracked,Gedevieerd,,3719.0,3353.87,1040.29,549776.0,238.48,5850481.0,Rotary Table,35.8,MSL,3683.2,3317.97,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Zapata Nordic,Zapata International,ZEZ2A,,,,,1996-04-10
3518,OFF,RWS Blokindeling,,P06,,,,,,,,3.7228194,52.798675,ED50-GEOGR,42661,535810,413888,5850763,548736,5850243,3.7228194,52.798675,548644,5850033,3.72147451,52.79789772,10-04-1986,28-05-1986,STR,BP060157,7717,P06-07-S1,P06-07-SIDETRACK1,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Suspended,Gedevieerd,3473.0,3694.0,3336.91,1021.76,549758.0,241.01,5850484.0,Rotary Table,35.8,MSL,3658.2,3301.01,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Zapata Nordic,Zapata International,ZEZ2H,,,,,1996-05-28
3519,OFF,RWS Blokindeling,,P06,,,,,,,,3.7828259,52.6805344,ED50-GEOGR,46416,522574,417711,5837551,552925,5837144,3.7828259,52.6805344,552833,5836933,3.781486,52.67975398,03-09-2000,03-11-2000,BRH,BP060181,8490,P06-10,P06-10,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Abandoned,Gedevieerd,,3480.0,3368.55,297.34,553222.0,-699.35,5836445.0,Rotary Table,42.3,MSL,3437.7,3326.15,Wintershall Noordzee B.V.,Clyde Petroleum Exploratie B.V.,Lynda Bossler,Noble Drilling (Nederland) B.V.,RBSHR,,,,,2010-11-03
3520,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7574964,52.7560622,ED50-GEOGR,44893,531015,416144,5845982,551124,5845527,3.7574964,52.7560622,551032,5845317,3.75615363,52.75528393,03-02-1983,24-05-1983,BRH,BP060158,8495,P06-A-01,P06-A-01,EVA-HC,Evaluatie koolwaterstof,FLR,Technisch mislukt,Abandoned,Gedevieerd,,1492.0,1282.82,518.3,551642.0,-288.65,5845238.0,Kelly Bushing,36.2,MSL,1455.8,1246.52,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn-Field Drilling Co,NN,,P06-A-01,P06-Main,P06-Main,1993-05-24
3521,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7574964,52.7560622,ED50-GEOGR,44893,531015,416144,5845982,551124,5845527,3.7574964,52.7560622,551032,5845317,3.75615363,52.75528393,24-05-1983,21-06-1983,STR,BP060159,8496,P06-A-01-S1,P06-A-01-SIDETRACK1,EVA-HC,Evaluatie koolwaterstof,FLR,Technisch mislukt,Abandoned,Gedevieerd,984.0,1634.3,1347.23,664.52,551789.0,-298.03,5845229.0,Kelly Bushing,36.2,MSL,1598.1,1310.93,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn-Field Drilling Co,NN,,P06-A-01,P06-Main,P06-Main,1993-06-21
3522,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7574964,52.7560622,ED50-GEOGR,44893,531015,416144,5845982,551124,5845527,3.7574964,52.7560622,551032,5845317,3.75615363,52.75528393,21-06-1983,04-07-1983,STR,BP060160,8506,P06-A-01-S2,P06-A-01-SIDETRACK2,EVA-HC,Evaluatie koolwaterstof,FLR,Technisch mislukt,Abandoned,Gedevieerd,1564.0,2136.0,,,,,,Kelly Bushing,36.2,MSL,2099.8,,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn-Field Drilling Co,,,P06-A-01,P06-Main,P06-Main,1993-07-04
3523,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7574964,52.7560622,ED50-GEOGR,44893,531015,416144,5845982,551124,5845527,3.7574964,52.7560622,551032,5845317,3.75615363,52.75528393,04-07-1983,09-07-1983,STR,BP060196,8916,P06-A-01-S3,P06-A-01-SIDETRACK3,EVA-HC,Evaluatie koolwaterstof,FLR,Technisch mislukt,Abandoned,Gedevieerd,1562.0,1646.0,,,,,,Kelly Bushing,36.2,MSL,1609.8,,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn-Field Drilling Co,,,P06-A-01,P06-Main,P06-Main,1993-07-09
3524,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7574964,52.7560622,ED50-GEOGR,44893,531015,416144,5845982,551124,5845527,3.7574964,52.7560622,551032,5845317,3.75615363,52.75528393,23-03-1984,19-05-1984,STR,BP060161,8507,P06-A-01-S4,P06-A-01-SIDETRACK4,EVA-HC,Evaluatie koolwaterstof,FLR,Technisch mislukt,Abandoned,Gedevieerd,1405.0,3443.0,2706.41,1473.14,552597.0,-1189.93,5844337.0,Kelly Bushing,36.2,MSL,3406.8,2670.11,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn-Field Drilling Co,NN,,P06-A-01,P06-Main,P06-Main,1994-05-19
3525,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7574964,52.7560622,ED50-GEOGR,44893,531015,416144,5845982,551124,5845527,3.7574964,52.7560622,551032,5845317,3.75615363,52.75528393,19-05-1984,26-08-1984,STR,BP060162,7424,P06-A-01-S5,P06-A-01-SIDETRACK5,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Abandoned,Gedevieerd,3320.0,4231.0,3279.06,1916.41,553040.0,-1501.05,5844026.0,Kelly Bushing,36.2,MSL,4194.8,3242.76,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn-Field Drilling Co,ZEZ2T,,P06-A-01,P06-Main,P06-Main,1994-08-26
3526,OFF,RWS Blokindeling,,P06,,,,,,,,3.7575043,52.756056,ED50-GEOGR,44893,531015,416144,5845981,551125,5845526,3.7575043,52.756056,551032,5845316,3.75616153,52.75527773,18-02-1983,03-03-1983,BRH,BP060185,8630,P06-A-02,P06-A-02,EVA-HC,Evaluatie koolwaterstof,FLR,Technisch mislukt,Abandoned,Gedevieerd,,905.0,862.44,64.59,551190.0,196.09,5845722.0,Kelly Bushing,36.2,MSL,868.8,826.14,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn Field Drilling Company,NN,,,,,1993-03-03
3527,OFF,RWS Blokindeling,,P06,,,,,,,,3.7575043,52.756056,ED50-GEOGR,44893,531015,416144,5845981,551125,5845526,3.7575043,52.756056,551032,5845316,3.75616153,52.75527773,07-03-1983,20-12-1984,STR,BP060163,7425,P06-A-02-S1,P06-A-02-SIDETRACK1,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Abandoned,Gedevieerd,702.0,4371.0,3402.32,1085.66,552211.0,2295.85,5847822.0,Kelly Bushing,36.2,MSL,4334.8,3366.02,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn Field Drilling Company,ZEZ2M,,,,,1994-12-20
3528,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7574964,52.7560622,ED50-GEOGR,44893,531015,416144,5845982,551124,5845527,3.7574964,52.7560622,551032,5845317,3.75615363,52.75528393,14-02-1983,28-07-1983,BRH,BP060164,8497,P06-A-03,P06-A-03,DEV-HC,Ontwikkeling koolwaterstof,FLR,Technisch mislukt,Abandoned,Gedevieerd,,2968.4,2383.27,-1598.41,549526.0,76.75,5845604.0,Rotary Table,36.2,MSL,2932.2,2346.97,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn-Field Drilling Co,NN,,P06-A-03,P06-Main,P06-Main,1993-07-28
3529,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7574964,52.7560622,ED50-GEOGR,44893,531015,416144,5845982,551124,5845527,3.7574964,52.7560622,551032,5845317,3.75615363,52.75528393,08-08-1983,21-08-1983,STR,BP060165,8498,P06-A-03-S1,P06-A-03-SIDETRACK1,DEV-HC,Ontwikkeling koolwaterstof,FLR,Technisch mislukt,Abandoned,Gedevieerd,2235.0,3202.0,2501.63,-1798.73,549325.0,-43.56,5845483.0,Rotary Table,36.2,MSL,3165.8,2465.33,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn-Field Drilling Co,NN,,P06-A-03,P06-Main,P06-Main,1993-08-21
3530,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7574964,52.7560622,ED50-GEOGR,44893,531015,416144,5845982,551124,5845527,3.7574964,52.7560622,551032,5845317,3.75615363,52.75528393,02-09-1983,25-09-1983,STR,BP060166,7426,P06-A-03-S2,P06-A-03-SIDETRACK2,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Abandoned,Gedevieerd,3044.0,3750.0,2940.37,-2124.91,548999.0,-97.15,5845430.0,Rotary Table,36.2,MSL,3713.8,2904.07,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn-Field Drilling Co,RBSHR,,P06-A-03,P06-Main,P06-Main,1993-09-25
3531,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7575,52.7560556,ED50-GEOGR,44893,531015,416144,5845981,551124,5845526,3.7575,52.7560556,551032,5845316,3.75615723,52.75527733,09-02-1983,16-03-1984,BRH,BP060167,7427,P06-A-04,P06-A-04,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Abandoned,Gedevieerd,,3391.6,2949.43,-558.17,550566.0,-1396.11,5844130.0,Kelly Bushing,36.2,MSL,3355.4,2913.13,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn-Field Drilling Co,RBSHR,,P06-A-04,P06-Main,P06-Main,1994-03-16
3532,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7575,52.7560556,ED50-GEOGR,44893,531015,416144,5845981,551124,5845526,3.7575,52.7560556,551032,5845316,3.75615723,52.75527733,30-10-2002,12-11-2002,STR,BP060168,8592,P06-A-04-S1,P06-A-04-SIDETRACK1,EVA-HC,Evaluatie koolwaterstof,FLR,Technisch mislukt,Abandoned,Gedevieerd,2967.0,3092.25,2670.13,-477.32,550647.0,-1316.23,5844210.0,Kelly Bushing,46.24,MSL,3046.01,2623.79,Wintershall Noordzee B.V.,Clyde Petroleum Exploratie B.V.,HES HWO Unit,Halliburton B.V.,RNSOB,,P06-A-04,P06-Main,P06-Main,2012-11-12
3533,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7575,52.7560556,ED50-GEOGR,44893,531015,416144,5845981,551124,5845526,3.7575,52.7560556,551032,5845316,3.75615723,52.75527733,22-05-1979,29-08-1979,BRH,BP060154,7422,P06-A-05,P06-05,EVA-HC,Evaluatie koolwaterstof,FLR,Technisch mislukt,Abandoned,Vertikaal,,3043.0,3040.89,58.36,551182.0,28.77,5845555.0,Kelly Bushing,32.9,MSL,3010.1,3007.89,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc,Penrod 80,Penrod International Drilling Company,RBSHR,,P06-A-05,P06-Main,P06-Main,1989-08-29
3534,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7575,52.7560556,ED50-GEOGR,44893,531015,416144,5845981,551124,5845526,3.7575,52.7560556,551032,5845316,3.75615723,52.75527733,29-08-1979,22-09-1979,STR,BP060186,8767,P06-A-05-S1,P06-05-S1,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Abandoned,Gedevieerd,2464.0,2876.0,2860.99,21.89,551146.0,-66.45,5845460.0,Rotary Table,32.9,MSL,2843.1,2827.99,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc,Penrod 80,Penrod International Drilling Company,RBMVC,,P06-A-05,P06-Main,P06-Main,1989-09-22
3535,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,3.7575,52.7560556,ED50-GEOGR,44893,531015,416144,5845981,551124,5845526,3.7575,52.7560556,551032,5845316,3.75615723,52.75527733,20-12-1984,30-03-1985,BRH,BP060170,7598,P06-A-06,P06-A-06,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Abandoned,Gedevieerd,,3587.2,2809.03,601.82,551726.0,-1897.69,5843628.0,Rotary Table,36.2,MSL,3551.0,2772.73,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Dixilyn Field 87,Dixilyn-Field Drilling Co,RBMVC,,P06-A-06,P06-Main,P06-Main,1995-03-30
3536,OFF,RWS Blokindeling,,P06,,,,,,P6-A,P06-A,551144.26,5845517.8,ED50-UTM31,44913,531005,416164,5845972,551144,5845518,3.75779524,52.7559777,551052,5845307,3.75645248,52.75519943,02-04-2013,09-09-2013,BRH,BP060197,9123,P06-A-07,P06-A-07,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Abandoned,Horizontaal,,6030.0,3441.43,1942.28,553086.0,-2519.36,5842999.0,Rotary Table,33.35,MSL,5996.65,3407.98,Wintershall Noordzee B.V.,Wintershall Noordzee B.V.,GSP Saturn,"GSP Offshore, The Netherlands",ZEZ1G,,P06-A-07,P06-Main,P06-Main,2018-09-09
3537,OFF,RWS Blokindeling,,P06,,,,,,P6-B,P06-B (verwijderd),3.8050556,52.7381667,ED50-GEOGR,48059,528953,419320,5843937,554356,5843571,3.8050556,52.7381667,554264,5843361,3.80371454,52.73738838,18-04-1985,25-06-1985,BRH,BP060171,7619,P06-B-01,P06-B-01,DEV-HC,Ontwikkeling koolwaterstof,GWOS,Gas met olie shows,Abandoned,Gedevieerd,,3101.19,2906.45,-173.73,554182.0,-968.17,5842603.0,Rotary Table,38.5,MSL,3062.69,2867.85,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Neddrill III,Neddrill Nederland B.V.,RBSHR,,P06-B-01,P06-Main,P06-Main,1995-06-25
3538,OFF,RWS Blokindeling,,P06,,,,,,P6-B,P06-B (verwijderd),3.8050556,52.7381667,ED50-GEOGR,48059,528953,419320,5843937,554356,5843571,3.8050556,52.7381667,554264,5843361,3.80371454,52.73738838,11-11-1975,16-03-1976,BRH,BP060172,7419,P06-B-02,P06-03,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Abandoned,Vertikaal,,3575.0,3572.65,8.51,554365.0,-58.19,5843513.0,Rotary Table,31.1,MSL,3543.9,3541.45,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Zapata Scotian,Zapata International,ROSL,,P06-B-02,P06-Main,P06-Main,1986-03-16
3539,OFF,RWS Blokindeling,,P06,,,,,,P6-B,P06-B (verwijderd),3.8050556,52.7381667,ED50-GEOGR,48059,528953,419320,5843937,554356,5843571,3.8050556,52.7381667,554264,5843361,3.80371454,52.73738838,01-09-1987,03-11-1987,BRH,BP060173,7777,P06-B-03,P06-B-03,DEV-HC,Ontwikkeling koolwaterstof,GWOS,Gas met olie shows,Abandoned,Gedevieerd,,3697.0,2840.24,959.43,555315.0,-1888.28,5841683.0,Kelly Bushing,41.15,MSL,3655.85,2798.99,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Penrod 81,Penrod International Drilling Company,RBMVL,,P06-B-03,P06-Main,P06-Main,1997-11-03
3540,OFF,RWS Blokindeling,,P06,,,,,,P6-B,P06-B (verwijderd),3.8050667,52.7381444,ED50-GEOGR,48060,528950,419321,5843934,554357,5843569,3.8050667,52.7381444,554265,5843358,3.80372564,52.73736608,12-02-1997,02-07-1997,BRH,BP060174,8339,P06-B-04,P06-B-04,EVA-HC,Evaluatie koolwaterstof,GAS,Gas,Abandoned,Gedevieerd,,4266.0,3673.14,1428.91,555786.0,-24.87,5843544.0,Rotary Table,45.7,MSL,4220.3,3627.34,Wintershall Noordzee B.V.,Clyde Petroleum Exploratie B.V.,Neddrill 9,Neddrill Nederland B.V.,ROSL,,P06-B-04,P06-Main,P06-Main,2007-07-02
3541,OFF,RWS Blokindeling,,P06,,,,,,,,3.8297925,52.7195837,ED50-GEOGR,49685,526849,420957,5841842,556050,5841523,3.8297925,52.7195837,555958,5841313,3.8284526,52.71880505,12-02-1986,27-03-1986,BRH,BP060175,8531,P06-C-01,P06-C-01,DEV-HC,Ontwikkeling koolwaterstof,FLR,Technisch mislukt,Plugged back and sidetracked,Gedevieerd,,1333.0,1234.61,80.49,556130.0,-325.63,5841197.0,Kelly Bushing,39.9,MSL,1293.1,1194.61,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Zapata Scotian,Zapata International,NN,,,,,1996-03-27
3542,OFF,RWS Blokindeling,,P06,,,,,,,,3.8297925,52.7195837,ED50-GEOGR,49685,526849,420957,5841842,556050,5841523,3.8297925,52.7195837,555958,5841313,3.8284526,52.71880505,27-03-1986,22-04-1986,STR,BP060177,8529,P06-C-01-S1,P06-C-01-SIDETRACK1,DEV-HC,Ontwikkeling koolwaterstof,FLR,Technisch mislukt,Plugged back and sidetracked,Gedevieerd,1196.0,2122.0,1865.47,309.25,556359.0,-743.09,5840780.0,Kelly Bushing,39.9,MSL,2082.1,1825.47,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Zapata Scotian,Zapata International,NN,,,,,1996-04-22
3543,OFF,RWS Blokindeling,,P06,,,,,,,,3.8297925,52.7195837,ED50-GEOGR,49685,526849,420957,5841842,556050,5841523,3.8297925,52.7195837,555958,5841313,3.8284526,52.71880505,22-04-1986,04-07-1986,STR,BP060176,7694,P06-C-01-S2,P06-C-01-SIDETRACK2,DEV-HC,Ontwikkeling koolwaterstof,GAS,Gas,Suspended,Gedevieerd,1941.0,3817.0,3355.07,518.42,556568.0,-1494.64,5840028.0,Kelly Bushing,39.9,MSL,3777.1,3315.07,Wintershall Noordzee B.V.,Mobil Producing Netherlands Inc.,Zapata Scotian,Zapata International,ZEZ2M,,,,,1996-07-04
